customer_id,Total_purchases
89032,57085.979999999996
52273,57085.86000000001
20860,57085.58
30641,57084.74999999999
59027,57084.59
68386,57084.42
98171,57084.12000000001
43524,57083.43
75894,57083.119999999995
51515,57082.55999999999
28985,57082.06999999999
13964,57082.009999999995
78347,57081.369999999995
53229,57081.340000000004
46090,57081.17
51233,57079.20999999999
58027,57078.24999999999
64568,57077.469999999994
37087,57077.46
1325,57077.18000000001
40794,57076.60000000001
12878,57076.01
45907,57075.57000000001
8021,57074.93
944,57073.600000000006
75365,57072.200000000004
78059,57071.900000000016
27333,57071.44
11819,57071.19
4923,57070.94
55755,57070.59999999999
78939,57069.06
2021,57068.95
33690,57068.43000000001
22380,57068.30999999999
43829,57068.25
51758,57067.850000000006
80185,57067.67999999999
70070,57067.34999999999
53026,57066.880000000005
28915,57065.61
17006,57064.409999999996
15285,57062.6
94055,57061.349999999984
50056,57060.52999999999
23298,57059.84
80604,57059.54000000001
12628,57059.32000000001
46283,57058.77
34676,57058.39000000001
17579,57057.28000000001
25745,57057.09999999999
47112,57054.27
89658,57054.119999999995
75846,57053.87999999999
43703,57053.44
3582,57053.31
56551,57052.3
76575,57052.009999999995
27387,57050.9
20122,57050.619999999995
41605,57050.31
203,57050.11999999998
61006,57049.95
43023,57049.74
92826,57049.53
2525,57048.93000000001
7985,57048.54
10173,57048.48000000002
97249,57047.5
13495,57047.130000000005
75333,57046.25
56266,57046.18000000001
43685,57045.590000000004
83002,57045.59
35540,57045.20999999999
26701,57044.91000000001
85110,57044.909999999996
37051,57044.34
99026,57042.71000000001
13586,57041.380000000005
68866,57040.13999999999
50110,57040.08
5218,57039.96000000001
5985,57039.75
27380,57039.009999999995
5808,57037.80999999999
10901,57037.58000000001
5038,57037.07000000001
49406,57036.979999999996
31254,57036.97
19860,57036.49
53471,57036.0
35830,57035.47
84496,57035.36
46689,57035.049999999996
92050,57034.32
5398,57034.21999999999
85974,57033.27
87811,57031.31
35603,57031.259999999995
84285,57031.06000000001
25390,57030.93
69954,57030.08
22517,57028.53
30912,57025.43
31665,57025.18000000001
21390,57025.16
16729,57024.86
5850,57024.42
9541,57024.229999999996
21456,57021.94999999999
95035,57021.94
97285,57021.329999999994
16569,57020.87999999999
42540,57020.8
63821,57020.409999999996
95184,57018.979999999996
49270,57017.25
2137,57017.16
73078,57016.92
42625,57015.88
93037,57015.649999999994
45155,57015.42999999999
70699,57015.380000000005
37275,57014.61000000001
39364,57014.39
15561,57013.61000000001
36512,57013.45
17368,57012.41
50575,57011.67
84673,57011.509999999995
26903,57011.439999999995
76948,57011.2
91069,57011.19
67901,57010.51999999999
53610,57010.399999999994
80547,57009.99
56246,57009.82000000001
93413,57009.229999999996
37169,57008.869999999995
31070,57008.72999999999
84532,57008.71
1977,57008.56000000001
98878,57008.200000000004
60515,57007.09
53901,57006.7
50491,57006.619999999995
68511,57006.009999999995
36123,57005.729999999996
93399,57005.53999999999
74915,57005.08
33934,57004.55
40585,57004.45
96360,57004.25000000001
21215,57004.05
82217,57003.96000000001
69541,57002.45
15928,57002.35999999999
90303,57002.34
8959,57002.259999999995
33672,57002.14999999999
87792,57001.009999999995
29752,57000.64
24910,57000.07
7434,57000.04
56854,56999.59
88610,56999.05
4106,56998.63
39831,56997.639999999985
13180,56997.16000000001
59887,56997.11
6965,56995.740000000005
48866,56995.33
92436,56994.27
14225,56992.62
29821,56992.049999999996
47756,56991.939999999995
88539,56991.53
96987,56990.700000000004
25601,56990.58000000001
10840,56990.56
16198,56990.53
89784,56990.09999999999
55494,56989.74999999999
60270,56988.51999999999
39206,56988.350000000006
64612,56987.68999999999
47218,56987.55
25301,56985.54000000001
11514,56984.32000000001
79072,56984.04999999999
61390,56983.26999999999
87074,56983.2
46403,56982.670000000006
1701,56982.310000000005
708,56980.92999999999
67378,56979.94999999999
57896,56979.70999999999
23381,56979.26
28791,56978.23
96443,56977.81999999999
69152,56977.57999999999
81911,56976.96
42714,56974.71000000001
35277,56972.36
69241,56971.73000000001
93804,56971.08999999998
25022,56970.979999999996
57703,56970.80999999999
46233,56970.19999999999
70007,56969.91
42248,56968.84999999999
12072,56968.79000000001
5462,56968.40999999999
2771,56968.14
75793,56967.64
85101,56967.54000000001
84893,56967.439999999995
31816,56967.19
21587,56967.07
6090,56966.51
35054,56966.189999999995
70969,56963.639999999985
76943,56961.479999999996
57602,56961.34
13504,56961.03999999999
54838,56959.96999999999
75692,56959.87
91892,56958.37000000001
14089,56958.229999999996
37970,56957.57
96033,56956.14
33152,56955.32000000001
88068,56955.21000000001
80134,56955.090000000004
72470,56954.92999999999
24659,56954.72
14776,56954.47
97864,56954.170000000006
7600,56953.71000000001
4366,56953.30999999999
92505,56952.399999999994
22248,56952.350000000006
42821,56952.159999999996
47648,56951.939999999995
97380,56951.82000000001
59932,56951.740000000005
71868,56951.17
83367,56950.97
84623,56950.52000000001
16575,56950.45
37253,56950.41
1398,56950.229999999996
76252,56949.92
75592,56949.66
2981,56949.119999999995
17591,56948.53
7179,56948.130000000005
66820,56948.02
40856,56944.64
25472,56944.45
90531,56944.21000000001
3982,56942.869999999995
26928,56942.56
48134,56942.22
24142,56941.25
88978,56939.76000000001
1770,56939.72
60332,56939.41
14535,56938.83
87355,56937.94
43734,56937.88
41055,56937.61
58158,56937.579999999994
72342,56937.39000000001
66361,56937.22
20981,56937.17
62420,56936.369999999995
29006,56936.34
34343,56935.45
7122,56935.009999999995
18281,56934.840000000004
58669,56934.799999999996
74074,56934.36000000001
36255,56933.62
15050,56933.54000000001
56919,56933.41
23317,56933.15000000001
79527,56933.08
43213,56932.149999999994
63505,56931.020000000004
44586,56930.83
70701,56930.0
94850,56929.81
55859,56928.54000000001
41006,56928.009999999995
53917,56925.12
74176,56923.280000000006
76165,56923.24
47002,56923.09
70092,56922.88
6662,56922.5
88920,56922.229999999996
81505,56921.649999999994
87200,56921.42
4633,56921.18000000001
26602,56921.17
68239,56920.98
37089,56920.93
37070,56920.14
30101,56919.04999999999
43174,56918.92999999999
89703,56918.61
50023,56918.350000000006
40004,56917.84999999999
7436,56917.530000000006
80473,56917.28
10545,56917.12000000001
33651,56915.97000000001
62328,56915.70999999999
90939,56915.54999999999
34038,56915.350000000006
25930,56913.93
16588,56913.579999999994
20475,56912.740000000005
95437,56912.70999999999
73703,56911.45
77320,56911.14000000001
60680,56910.829999999994
47089,56910.619999999995
63291,56910.31
24152,56910.280000000006
58406,56910.11
36921,56909.84
28848,56908.75
97824,56908.729999999996
61847,56907.880000000005
24285,56906.490000000005
45572,56903.53999999999
91015,56903.34
42228,56903.06
75436,56902.28
80804,56902.259999999995
9940,56902.19
49716,56901.6
67902,56900.95
19607,56900.17999999999
61455,56898.649999999994
80748,56897.969999999994
80696,56897.259999999995
62490,56897.009999999995
41486,56894.60999999999
53653,56894.50000000001
87985,56893.83
41076,56893.83
70506,56892.37000000001
36925,56892.18000000001
47725,56891.78
26204,56891.63000000001
38595,56891.189999999995
37074,56890.81
21405,56890.33999999999
15616,56889.950000000004
62801,56889.94000000001
93566,56889.59999999999
65418,56889.56999999999
93046,56889.55000000001
70143,56888.04
35484,56887.829999999994
51275,56885.649999999994
72896,56884.68
88924,56884.42
52145,56883.84
9739,56882.84999999999
15482,56882.09000000001
47841,56881.91
63983,56881.74
41825,56881.259999999995
39057,56880.060000000005
10888,56879.78
4984,56879.69000000001
51308,56878.83
33407,56878.729999999996
32532,56877.67999999999
43104,56877.479999999996
90116,56877.28
69073,56877.12
88125,56876.53
42136,56873.89
59881,56871.97
29211,56871.27
37409,56871.259999999995
88507,56871.240000000005
6934,56870.71000000001
99640,56870.360000000015
69407,56870.09
9822,56869.62999999999
10404,56869.08
92771,56868.67
89117,56868.12
12323,56867.240000000005
69547,56867.17999999999
99829,56866.62000000001
92480,56866.37
6394,56865.26999999999
5681,56865.249999999985
26837,56864.64999999998
63206,56862.95999999999
29736,56862.68
68069,56862.29000000001
62779,56862.049999999996
94553,56862.03000000001
79760,56861.91
55390,56860.59
78954,56860.499999999985
76287,56860.22
11789,56859.95
57231,56859.56999999999
48505,56859.52000000001
44543,56859.23999999999
98519,56859.14
36015,56859.12
61718,56858.259999999995
18957,56857.42
63618,56857.36
96261,56857.259999999995
78833,56857.21000000001
46083,56856.20000000001
47233,56855.92999999999
49837,56855.59
84810,56854.43
76758,56854.130000000005
84560,56853.96000000001
564,56853.880000000005
67481,56853.59
87477,56853.36
58526,56853.259999999995
94509,56852.79
58855,56852.759999999995
91212,56852.19
57399,56849.869999999995
69997,56849.64
96144,56849.58
12620,56848.91
32086,56848.85
83895,56848.509999999995
17419,56848.46
10597,56848.229999999996
32753,56847.740000000005
57362,56846.72
99266,56845.670000000006
77347,56845.649999999994
22123,56845.27
13795,56845.00000000001
92569,56844.56999999999
87404,56844.479999999996
84907,56844.25
80408,56844.19
98475,56843.96000000001
34461,56843.630000000005
15980,56843.51000000001
41935,56843.37
43128,56842.840000000004
47391,56841.7
6351,56841.65
80145,56841.65
6505,56840.979999999996
68796,56839.46
84149,56838.30000000001
15890,56837.48
26630,56836.649999999994
49318,56836.43999999999
22598,56835.86
89860,56833.67
1987,56833.28
23532,56832.98999999999
47980,56832.270000000004
65798,56831.85
89599,56831.25000000001
86996,56830.659999999996
46441,56829.42999999999
6395,56829.05000000001
32866,56828.850000000006
83446,56828.569999999985
21608,56827.520000000004
43958,56827.34
95434,56827.159999999996
62075,56826.46
27527,56826.37000000001
98750,56824.65
75175,56822.4
48560,56822.0
47881,56821.46000000001
94665,56821.44
62584,56821.25999999999
80218,56821.07
690,56818.880000000005
65673,56818.61000000001
49078,56818.25
81648,56817.94000000002
36630,56817.53999999999
69326,56817.2
93565,56816.67
59486,56815.100000000006
82071,56813.750000000015
28560,56813.64
64889,56812.94999999999
82778,56812.69
24457,56812.65999999999
69733,56812.65
52058,56812.590000000004
65727,56812.33999999999
62705,56812.27999999999
22724,56810.27
29861,56810.26
70769,56810.09
13984,56807.439999999995
92057,56806.340000000004
67855,56806.270000000004
24651,56804.96
41496,56803.270000000004
31058,56803.06999999999
34934,56802.16000000002
25164,56801.11000000001
23717,56801.009999999995
2930,56800.700000000004
57379,56800.119999999995
21464,56799.51000000001
24281,56799.090000000004
74190,56797.689999999995
81184,56797.520000000004
94568,56795.55
39956,56795.53999999999
97550,56795.19
70547,56795.14
88936,56794.92999999999
31530,56793.240000000005
55860,56793.20999999999
32198,56791.700000000004
37679,56791.38
90287,56791.32000000001
72829,56790.94
62341,56790.78999999999
94599,56790.520000000004
13724,56789.060000000005
21666,56789.02000000001
8841,56787.37
21868,56787.09000000001
84175,56786.899999999994
30192,56786.86000000001
15552,56786.35
16733,56785.899999999994
49333,56785.8
3165,56785.189999999995
45089,56784.88
11825,56784.83000000001
67758,56784.78999999999
67480,56784.509999999995
80962,56783.88
50302,56783.09
5322,56781.97
10725,56778.23999999999
42993,56777.89
52188,56777.729999999996
67715,56777.36999999999
79921,56776.94
4380,56776.44000000001
89175,56775.759999999995
66177,56775.270000000004
93117,56774.81999999999
11178,56773.18
56244,56772.93
39773,56772.39
99373,56772.0
3194,56771.46
37249,56770.530000000006
73181,56769.61
89488,56767.72
39911,56767.37
89152,56767.23999999999
53611,56766.47000000001
61071,56766.31999999999
11867,56765.51
50542,56765.39
84882,56764.83
60154,56764.259999999995
9333,56763.28000000001
4271,56763.21000000001
97738,56762.97
3133,56761.83
79327,56761.15999999999
83821,56760.490000000005
99092,56760.380000000005
78794,56760.03
94064,56759.92999999999
93365,56758.970000000016
31217,56758.33
25670,56757.48
63766,56756.05
90101,56755.41
38265,56754.100000000006
88031,56753.05
2515,56753.03000000001
46220,56752.43000000001
626,56752.40999999999
49718,56751.770000000004
63333,56750.91
90724,56750.490000000005
50782,56749.86
17038,56749.61
82891,56749.03
2452,56748.65
22343,56748.27
18818,56747.41
58108,56747.22
77836,56746.850000000006
74108,56746.81000000001
69599,56746.39
87974,56744.03
9106,56744.0
85390,56743.33
52281,56743.31999999999
73963,56742.47
29606,56742.20999999999
96939,56742.16
71599,56741.990000000005
96758,56741.73000000001
40706,56741.34
2942,56740.790000000015
39019,56740.66
63292,56740.26999999999
77863,56740.11
72069,56739.7
87190,56739.63999999999
58874,56739.47
10736,56739.23999999999
52004,56737.08
74261,56736.79000000001
85343,56736.240000000005
7055,56736.14
87263,56734.79000000001
39537,56733.97
291,56732.64
73645,56732.58
57072,56732.5
38613,56731.240000000005
28089,56730.92999999999
56338,56729.26000000001
84968,56729.06
957,56728.4
42915,56728.240000000005
2256,56727.70999999999
48979,56725.48
58298,56725.079999999994
17305,56725.039999999986
71802,56724.63
26103,56723.94
46582,56723.380000000005
22912,56722.10000000001
55748,56721.000000000015
4487,56720.869999999995
66223,56720.71000000001
71792,56720.520000000004
93081,56718.850000000006
13721,56718.729999999996
45214,56717.71000000001
75509,56715.14
46893,56714.84
30624,56713.97
29204,56713.899999999994
26479,56713.40000000001
21057,56712.859999999986
9695,56712.08
88532,56711.93
99253,56711.880000000005
298,56711.19
37180,56710.71000000001
8839,56710.600000000006
59300,56709.509999999995
21437,56708.299999999996
56992,56706.97
11669,56706.73
43556,56706.42000000001
53630,56706.07
20878,56705.92999999999
20895,56705.70000000001
38690,56705.399999999994
12103,56705.03
63817,56704.34999999999
10261,56703.91
64969,56703.479999999996
85321,56702.95
49560,56701.65
21662,56701.62000000001
74273,56699.47
34236,56699.09
24658,56698.68
40601,56698.4
18101,56698.219999999994
44423,56698.200000000004
79254,56698.03
26916,56696.27
88343,56696.15
7439,56696.0
20467,56695.69
13417,56695.5
35367,56694.619999999995
89544,56693.23999999999
2845,56692.38999999999
66026,56692.05999999999
29658,56691.67
71910,56690.479999999996
11412,56690.18000000001
93287,56690.17999999999
71612,56689.79
6380,56689.53999999999
60255,56688.990000000005
60177,56688.28
83350,56687.99
41858,56687.75
42856,56687.72
321,56687.42999999999
43187,56687.11
61229,56686.6
24075,56686.58
16623,56685.920000000006
59269,56685.33000000001
7107,56684.590000000004
83183,56684.29
75933,56684.19999999998
86366,56683.07
88697,56682.729999999996
12804,56682.68999999999
12932,56682.44
57769,56681.759999999995
35569,56681.55
58111,56681.29000000001
78636,56681.21000000001
49483,56681.149999999994
39559,56681.119999999995
46909,56680.83999999998
51602,56680.71
26387,56680.509999999995
25033,56680.34
12756,56679.630000000005
21206,56679.42999999999
4348,56678.54
25356,56677.40000000001
44511,56675.939999999995
73137,56675.62000000001
18645,56673.31
36783,56672.619999999995
56223,56672.28
41834,56671.86
55345,56671.820000000014
61494,56671.479999999996
78057,56671.17
59682,56670.840000000004
18962,56670.83000000001
13939,56670.579999999994
16838,56670.53
34868,56669.91000000001
9217,56669.39
90561,56669.26000000001
28981,56667.6
38540,56666.72
23224,56666.45
54079,56664.6
46031,56662.369999999995
43669,56661.89
35118,56661.770000000004
15794,56660.90000000001
76574,56660.85
81387,56659.31999999999
12669,56658.119999999995
29941,56658.06999999999
69329,56657.659999999996
63369,56655.95
734,56654.80000000001
67442,56653.01
76775,56652.71000000001
66200,56651.780000000006
81506,56651.45000000001
89319,56651.43000000001
75075,56651.35
33968,56651.229999999996
47598,56650.66
83092,56650.15
4336,56649.95
86805,56649.729999999996
94284,56649.130000000005
12855,56649.1
51725,56648.70999999999
31680,56648.149999999994
50133,56648.09
84198,56645.619999999995
29106,56644.68999999999
60300,56644.350000000006
95100,56644.34999999999
98675,56643.66
96229,56642.67
86579,56642.119999999995
57677,56640.920000000006
64565,56640.82000000001
96812,56640.57000000001
81599,56640.42000000001
64440,56640.28
51189,56638.82
45165,56638.18
38670,56637.729999999996
28888,56637.72
25809,56636.9
72182,56635.5
43030,56635.41
33372,56634.7
68803,56634.490000000005
92239,56633.880000000005
44455,56632.46
28511,56630.810000000005
11289,56630.36999999998
84631,56630.21000000001
20070,56629.92
20342,56629.08
7685,56628.81
34808,56627.740000000005
80632,56626.58
80051,56626.40000000001
87624,56625.53999999999
14575,56624.920000000006
94679,56623.26000000001
23551,56622.84999999999
66860,56621.79000000001
60777,56621.74000000001
67202,56621.259999999995
28771,56621.15
85687,56619.89
59628,56619.1
55957,56618.28999999999
42089,56617.94
98990,56616.950000000004
51053,56616.23000000001
31960,56616.09
17321,56615.39
27879,56615.30999999999
57128,56613.98000000001
27211,56613.72
92664,56613.640000000014
9006,56611.69
62470,56611.29
47054,56611.119999999995
51140,56610.72
37965,56610.64000000001
47998,56610.229999999996
31949,56609.729999999996
40359,56609.590000000004
79540,56609.579999999994
35590,56608.52
8189,56608.34
13918,56608.30999999999
14137,56607.990000000005
77227,56607.670000000006
19036,56607.509999999995
86365,56607.450000000004
71672,56606.03999999999
30597,56605.97
70402,56603.15
19404,56602.78999999999
26462,56602.04000000001
57645,56600.19
38639,56599.71
81128,56599.55
84736,56598.83
25797,56598.47
71499,56597.38
59981,56597.32000000001
59318,56596.57
64545,56595.09000000001
34383,56594.84
82205,56594.65000000001
8464,56594.52000000001
32291,56593.380000000005
19266,56592.600000000006
76851,56591.37
21278,56590.78
53075,56590.219999999994
68397,56589.770000000004
2936,56589.28
81086,56588.850000000006
47232,56588.82
13122,56588.700000000004
20272,56587.509999999995
47383,56586.619999999995
4870,56586.60000000001
78092,56584.83
32946,56584.72
2421,56583.83
78269,56583.59
87498,56582.21000000001
60792,56581.79
51760,56581.7
26796,56581.520000000004
58022,56580.29
85377,56579.58
75960,56578.92999999999
86326,56578.840000000004
37577,56577.909999999996
51674,56577.740000000005
43826,56577.65
451,56577.34000000001
94050,56576.89
55724,56576.8
12069,56575.850000000006
44181,56575.579999999994
4908,56573.77
59489,56573.17999999999
84778,56573.14000000001
52924,56571.649999999994
98053,56571.5
20571,56571.399999999994
21711,56571.37
71224,56569.99
1961,56569.96
25833,56569.40000000001
84134,56568.259999999995
20403,56567.79
58196,56565.810000000005
68083,56565.75000000001
62526,56565.34999999999
12901,56565.05
90431,56564.780000000006
16652,56563.46
4095,56563.45
27889,56563.380000000005
14084,56563.22
52998,56562.95999999999
76397,56562.65000000001
1975,56562.37999999999
66923,56561.95
34893,56561.920000000006
54018,56561.4
8095,56561.030000000006
3866,56560.72
35418,56559.68000000001
48004,56559.45
66586,56557.63999999999
40944,56556.399999999994
18362,56555.3
15688,56555.270000000004
40824,56555.06999999999
11976,56555.009999999995
39093,56555.0
30153,56551.88000000001
50433,56551.71
33398,56551.48999999999
3486,56550.27999999999
81461,56549.76000000001
90374,56549.3
1862,56548.05
54203,56548.040000000015
95234,56547.99
36393,56547.96000000001
60781,56547.619999999995
99151,56546.91
36210,56546.78
47205,56546.24
26409,56544.89
23514,56544.83
85653,56543.86
39321,56543.649999999994
11284,56543.09
91411,56542.939999999995
28892,56542.53999999999
36996,56542.43
13281,56541.32
10737,56539.95
63103,56539.72
81936,56539.37
83421,56538.2
18016,56537.79000000001
65261,56537.08
12367,56536.399999999994
8887,56536.07000000001
22060,56535.92999999999
41040,56533.95
82651,56533.8
55177,56533.299999999996
42882,56533.12
99616,56531.71
71574,56531.530000000006
31377,56531.26999999999
65707,56529.87999999999
85369,56529.80999999999
23149,56529.48000000001
40125,56528.94
80479,56528.490000000005
68151,56528.24
73302,56528.03999999999
62890,56527.549999999996
99196,56526.53
67025,56526.45
1023,56526.3
83613,56525.799999999996
97903,56525.479999999996
78512,56525.44
16199,56525.22
58275,56524.99000000001
2395,56524.8
89914,56524.45
99004,56524.38999999999
5966,56523.72
41467,56520.19
5379,56518.83000000001
93550,56517.72
87459,56516.69
99105,56516.4
50319,56516.380000000005
34640,56514.98
80883,56514.76
54799,56513.97999999999
96975,56513.37000000001
71682,56512.58
41500,56512.47
42272,56512.34
30460,56511.58
97747,56511.57999999999
48943,56511.009999999995
38247,56508.71
94191,56508.369999999995
5504,56508.259999999995
47392,56507.65
49228,56507.560000000005
88277,56507.479999999996
24341,56503.78
56491,56502.17999999999
78653,56501.45
68983,56500.3
54970,56500.04000000001
586,56499.740000000005
18896,56499.69
82583,56498.05
14349,56497.7
42916,56497.44
78251,56497.28999999999
30737,56497.219999999994
92029,56496.46000000001
10819,56494.97
36842,56492.69
36135,56492.55999999998
57124,56492.350000000006
6270,56491.99
27788,56491.67999999999
3642,56491.58
25530,56491.48
26967,56491.25
5651,56490.94
34856,56490.479999999996
48125,56490.350000000006
538,56490.27999999999
11810,56490.09999999999
70821,56490.03
54084,56489.13000000001
76442,56488.68000000001
12564,56487.56
72976,56487.27
8201,56487.17
99860,56486.71
61090,56485.3
67775,56484.860000000015
16091,56484.799999999996
94318,56484.07999999999
95854,56483.45
19185,56482.03999999999
52462,56481.99999999999
56075,56481.92
96804,56481.61
46674,56481.41000000001
1418,56481.12999999999
33575,56478.71000000001
80466,56476.30000000001
54785,56476.26999999999
87010,56475.880000000005
10580,56474.80000000001
8595,56474.189999999995
10006,56474.17999999999
31460,56473.67
17510,56472.67
1259,56471.74999999999
61451,56471.68000000001
89640,56470.75000000001
216,56470.54000000001
48411,56470.380000000005
48960,56470.14
96413,56469.94999999999
22936,56469.72
73193,56469.600000000006
90062,56469.16
68717,56468.020000000004
40011,56467.86
35443,56467.28
54303,56467.09
25246,56466.91
98280,56466.31999999999
41749,56465.46
9207,56464.78
66778,56464.50000000001
53915,56464.149999999994
1335,56464.04000000001
65431,56463.85
91492,56463.42
67928,56462.630000000005
1699,56462.34
34325,56462.11
5605,56462.03999999999
99643,56459.13
52757,56458.18
68736,56457.909999999996
63107,56456.67999999999
53053,56456.53
31104,56456.23
52480,56455.86
46005,56455.850000000006
35145,56455.74
95274,56455.36000000001
62636,56455.12
54078,56455.020000000004
17729,56451.740000000005
5243,56451.12000000001
26066,56449.18
18509,56449.15
64474,56448.56
37126,56447.93000000001
59462,56446.80000000001
21644,56446.270000000004
28765,56446.21000000001
61641,56445.600000000006
72623,56445.56
24106,56445.03
4605,56443.76999999999
17330,56442.729999999996
92137,56442.02
4490,56441.89000000001
99912,56441.600000000006
27163,56440.47
30158,56440.119999999995
20563,56440.009999999995
71414,56439.91
53973,56439.38999999999
51423,56438.95
84274,56438.75
39197,56438.06999999999
66908,56438.049999999996
68123,56436.94
70029,56436.23000000001
44890,56435.6
70811,56435.270000000004
56277,56435.02
61737,56434.53000000001
8394,56434.40999999999
87679,56434.22
33085,56434.13
77116,56433.009999999995
68406,56432.990000000005
97945,56431.92
12923,56431.56
88269,56431.17
76545,56430.39000000001
28348,56430.26999999999
59580,56429.509999999995
78060,56429.37000000001
68815,56428.53
32362,56428.47
29167,56428.27
53728,56427.450000000004
69182,56426.90999999999
28679,56425.66999999999
69335,56425.64
34277,56424.37
93994,56423.72
29933,56423.49
63124,56422.73999999999
97497,56421.27000000001
55968,56419.619999999995
56242,56419.49000000001
51187,56417.17
32620,56416.31999999999
9030,56415.700000000004
4398,56415.49
52483,56414.93000000001
36296,56414.76999999999
71654,56414.21000000001
87895,56412.409999999996
61851,56412.170000000006
94359,56411.979999999996
81756,56411.64000000001
94466,56411.28
59630,56411.23999999999
70875,56409.04999999999
46433,56408.03999999999
63241,56407.45
26250,56406.11
46150,56405.869999999995
614,56405.46000000001
54175,56405.21
72652,56405.15000000001
87009,56405.05000000001
53243,56403.95999999999
51693,56403.51999999999
37701,56403.11
74424,56403.02
47254,56401.68
2201,56400.31999999999
71100,56400.030000000006
26188,56398.65
49184,56398.40000000001
55730,56397.41
83888,56397.11000000001
87978,56396.95
55492,56395.9
16301,56394.96000000001
50406,56394.21
14018,56391.92
94137,56391.61
44168,56391.06
67983,56390.47
20716,56390.36
85988,56389.729999999996
47135,56389.46
31552,56388.259999999995
14809,56387.62999999999
21053,56387.26000000001
66157,56386.91
53711,56383.91000000001
41558,56383.5
80889,56383.42
20264,56383.17
84063,56382.01000000001
60796,56380.98
87731,56380.95
78581,56379.39
21523,56378.02
94847,56377.770000000004
44112,56376.4
72612,56375.42
89930,56375.23000000001
48615,56374.34
74394,56374.21000000001
54009,56373.84999999999
50292,56371.469999999994
59014,56369.66
96715,56369.37
66585,56367.53
44165,56367.19000000001
71064,56366.7
33949,56365.600000000006
16185,56365.100000000006
94928,56364.95999999999
16448,56364.68999999999
97096,56364.08
48103,56363.98999999999
51225,56363.66
98289,56362.93000000001
69689,56362.91
86393,56362.47000000001
3355,56361.88999999999
44220,56361.80999999999
61540,56361.78
93494,56361.56999999999
99855,56361.350000000006
6464,56360.53
20118,56360.28
81983,56360.119999999995
48860,56360.0
24315,56359.75
14136,56359.64
60449,56358.740000000005
55414,56358.49999999999
39963,56358.42
55952,56358.01
34354,56357.03
2437,56356.649999999994
34357,56356.560000000005
15202,56355.649999999994
18195,56354.05
2304,56353.15
41420,56352.78
63463,56352.3
62587,56351.590000000004
44663,56351.17999999999
14916,56350.939999999995
20072,56350.869999999995
74945,56350.56000000001
8225,56349.92
77101,56349.42
90536,56349.00000000001
74259,56348.87999999999
57539,56348.34999999999
86086,56347.73000000001
53655,56347.61
28403,56346.39
60163,56346.24999999999
95163,56345.87000000001
60264,56345.59000000001
65992,56345.060000000005
49418,56345.05999999999
57553,56344.6
11135,56344.48
79468,56343.96
44685,56343.049999999996
57346,56342.729999999996
2833,56342.52999999999
62591,56342.01999999999
21677,56341.59
61199,56341.55999999999
68842,56341.4
67939,56341.360000000015
76402,56340.06999999999
24700,56337.32999999998
22369,56337.26000000001
25585,56337.259999999995
15567,56337.060000000005
44896,56336.560000000005
56008,56336.28999999999
73705,56334.03999999999
27041,56333.299999999996
12562,56333.28
18568,56331.840000000004
51719,56331.72
59748,56331.7
84692,56330.72
50775,56330.2
10712,56329.96000000001
11400,56329.94
26828,56329.47
36794,56329.37000000001
86448,56329.28
84262,56329.049999999996
10415,56328.86
15223,56328.729999999996
27454,56328.5
23652,56326.66
34073,56324.280000000006
32756,56323.32000000001
27713,56320.869999999995
98617,56320.17
29493,56318.88999999999
93475,56318.29
44474,56318.079999999994
31286,56318.07000000001
3215,56317.56
78226,56317.25
51229,56316.649999999994
97853,56316.490000000005
49042,56314.07000000001
6000,56312.990000000005
43679,56312.71000000001
91434,56311.92999999999
36629,56311.829999999994
68126,56311.58
519,56311.18000000001
41083,56311.00000000001
98930,56310.86
7887,56310.30000000001
6982,56309.39
37296,56309.06
97228,56308.79
47144,56308.74
69331,56308.55
24124,56307.700000000004
22884,56306.92
58441,56306.08
64076,56305.98
23482,56304.73999999999
35094,56304.7
42776,56304.399999999994
74403,56304.03
89231,56302.380000000005
68193,56301.330000000016
51577,56300.78
9354,56300.7
61303,56298.080000000016
39893,56297.74
2078,56297.560000000005
86452,56296.81
43652,56296.53
84205,56296.270000000004
75080,56295.44
6643,56294.61
87861,56294.05000000002
89795,56293.409999999996
97562,56293.18000000001
45524,56292.28999999999
18296,56291.81
44729,56291.3
3222,56290.45000000001
69934,56288.950000000004
13943,56288.479999999996
33509,56288.44
45400,56288.020000000004
94118,56287.579999999994
21584,56286.95999999999
35481,56286.92999999999
54772,56286.89
96643,56286.72
37144,56286.1
92303,56285.44
22738,56284.479999999996
91855,56282.88999999999
82797,56282.84999999999
34695,56282.43
46919,56282.16
36233,56281.77
60552,56279.770000000004
86014,56279.62
294,56279.340000000004
63023,56279.14
14897,56278.88000000001
24073,56278.74999999999
36111,56275.280000000006
17674,56274.17
89633,56274.17
71657,56272.92999999999
220,56272.34
11190,56272.31
63190,56272.01
21393,56271.649999999994
86297,56270.63999999999
35980,56270.53999999999
29585,56270.34
29087,56269.28
32490,56268.93000000001
1549,56268.9
32648,56268.76000000001
33158,56268.39
80455,56268.229999999996
37286,56267.95999999999
61946,56267.66
6721,56267.31
550,56267.01000000001
24120,56266.28000000001
79130,56266.22999999999
9635,56265.9
99074,56265.79
78151,56265.64
97238,56265.44
82800,56265.020000000004
41960,56263.42
17909,56262.63999999999
63544,56262.42999999999
53378,56261.88
37852,56261.06999999999
80207,56260.47
